vader_compound,Roberta Negative,Roberta Neutral,Roberta Positive,ID,Star Rating,Review Source,Comment,Ease of Doing Business,Title
-0.1796,0.05109386891126633,0.8960462212562561,0.05285988748073578,1872588,5.0,"Organic review. This review was written entirely without invitation or incentive from G2, a seller, or an affiliate.",It can be a little unclear how close you are (mathematically/algorithmically) to the next star (or tenth of a star).,7.0,Helped our Brand
0.0,0.312007337808609,0.6360030770301819,0.0519896000623703,3034110,4.5,Invitation from a seller or affiliate. This reviewer was offered a nominal incentive as thanks for completing this review.,Nothing so far...we are early in the process.,7.0,Great onboarding process
0.5719,0.6096592545509338,0.33837804198265076,0.051962729543447495,7136979,4.0,G2 Gives Campaign. This reviewer was offered a donation to a charitable cause in their name as thanks for completing this review.,"Many useful features are only available in paid packages, and those are costly for firms in Central Europe. Sometimes, they overpromise the usefulness of the feature.",7.0,Great at positioning your product in a category
-0.0516,0.2567455768585205,0.6921693086624146,0.05108511820435524,9149151,4.5,Invitation from G2. This reviewer was offered a nominal gift card as thank you for completing this review.,"There can be an over-indexing on review volume and recency and not as much of an emphasis on the quality of review, the content, or how Marketing teams are utilizing reviews which can be difficult for Marketers wearing a lot of hats. 

It's important to strike a balance of review quality and quantity, to respond to reviews, and to be disciplined in taking advantage of all that reviews have to offer Marketing teams today.",6.0,A great platform for customer evidence and social proof
0.9401,0.5968903303146362,0.352428674697876,0.05068104714155197,333833,3.5,G2 Gives Campaign. This reviewer was offered a donation to a charitable cause in their name as thanks for completing this review.,"The system could be a bit more intuitive and cleaner for end users coming to look at reviews. You guys should get rid of that grid. It is confusing as heck. I am not a proponent of copy catting all the time, but on this one you could just take a que from Yelp or Tripadvisor in terms of how to present the best company in each category.  A list view is much better and simpler.  Also, I think you guys should better figure out the right companies that should be in a respective category. For us, there are people in our category whose primary product is not in our category yet they are able to rank higher than us in our category because they got more reviews in there primary category. It's a bit misleading I think for the end users relying on your site for reviews.",,A good platform that will only get better
0.2924,0.4465232789516449,0.5030580759048462,0.05041865259408951,277667,5.0,"Organic review. This review was written entirely without invitation or incentive from G2, a seller, or an affiliate.",I can't say that I dislike anything in particular,,G2Crowd knows what's good
0.0202,0.5725383162498474,0.37805625796318054,0.04940538853406906,289187,5.0,"Organic review. This review was written entirely without invitation or incentive from G2, a seller, or an affiliate.",I wish it was less of a burden for my customers to fill out a review.,,G2Crowd is a MUST for your Customer Success Team
0.8225,0.6938380002975464,0.2572018802165985,0.04896014928817749,7115139,4.5,G2 Gives Campaign. This reviewer was offered a donation to a charitable cause in their name as thanks for completing this review.,"The support team can be slow to respond, and sometimes we have received no response. Our relationship managers are the best way to get something addressed or actioned.
Our category does not currently meet the criteria to be included in reports, and it feels like we are missing out on some of the benefits because of this.",,Great Customer Support
0.0,0.3528517484664917,0.5985543727874756,0.04859384894371033,739332,5.0,Invitation from a seller or affiliate. This reviewer was offered a nominal incentive as thanks for completing this review.,"Nothing to speak of here, despite looking for areas of potential concern!",7.0,Effective. Easy. Fast.
0.0,0.43023061752319336,0.521323025226593,0.048446379601955414,7209240,5.0,G2 Gives Campaign. This reviewer was offered a donation to a charitable cause in their name as thanks for completing this review.,"Sometimes the personal dashboards' UX is not very intuitive, but it doesn't take much time to learn how to navigate it.",,A precious service for customer marketing activities
0.0,0.22317734360694885,0.7284659147262573,0.04835667833685875,457971,5.0,Invitation from a seller or affiliate. This reviewer was not provided any incentive by G2 for completing this review.,"Sending personalised emails via gmail to our ""promoter"" customer base in the background with little input from us. ",7.0,Advocately Works!
0.3167,0.35552293062210083,0.5968930125236511,0.04758405312895775,7216281,3.5,G2 Gives Campaign. This reviewer was offered a donation to a charitable cause in their name as thanks for completing this review.,It's a bit pricy considering that the lead gen options need to be more advanced.,,G2 for Marketing experts
0.0,0.07820624858140945,0.8747482895851135,0.047045428305864334,658177,4.0,Invitation from a seller or affiliate. This reviewer was offered a nominal incentive as thanks for completing this review.,nothing at the moment. We are still looking to measure ROI,6.0,Excellent Sales to Service
0.3612,0.7825376987457275,0.17043249309062958,0.0470297671854496,7216383,5.0,G2 Gives Campaign. This reviewer was offered a donation to a charitable cause in their name as thanks for completing this review.,"I think the only thing I dislike about G2 is that I cannot generate my own tracking links for the team. 
Everything else is great",7.0,A great customer experience
0.8934,0.3668937683105469,0.5864006280899048,0.04670559614896774,188638,5.0,"Organic review. This review was written entirely without invitation or incentive from G2, a seller, or an affiliate.","Advocately ihas been working with us with a Tailor Made Approach to our NPS Campaign, and this is not something which is readily available.

Most NPS Products in the market are just products with limited advisory on best practices, organizations will need to invest time to find the best way to implement their campaigns successfully. 

What Advocately can bring in the future to their clients, are stellar examples of NPS campaigns execution.",,Successful NPS Campaign!
